"carat","cut","color","clarity","depth","table","price","x","y","z"
0.42,"Ideal","G","VS1",62,55,921,4.78,4.83,2.98
0.42,"Ideal","G","VS1",62.7,54,921,4.8,4.83,3.02
0.41,"Ideal","D","VS1",61.6,55,921,4.79,4.82,2.96
0.32,"Ideal","E","VVS1",61.8,55,921,4.4,4.43,2.73
0.37,"Ideal","E","VS1",63.3,54,921,4.59,4.63,2.91
0.31,"Ideal","F","IF",62.2,55,921,4.35,4.38,2.71
0.31,"Ideal","F","IF",62.3,54,921,4.33,4.34,2.7
0.31,"Ideal","F","IF",61.2,56,921,4.37,4.42,2.69
0.31,"Ideal","F","IF",61.1,54,921,4.39,4.42,2.69
0.39,"Good","F","SI1",63.6,58,921,4.65,4.6,2.94
0.39,"Very Good","F","SI1",63.3,54,921,4.67,4.62,2.94
0.39,"Ideal","F","SI1",62.5,55,921,4.68,4.63,2.91
0.43,"Very Good","E","SI1",63.4,56,921,4.79,4.77,3.03
0.39,"Premium","J","VVS1",61.8,56,921,4.71,4.64,2.89
0.39,"Very Good","H","VS2",63.1,58,921,4.66,4.63,2.93
0.35,"Ideal","E","VS1",61.5,57,921,4.55,4.52,2.79
0.35,"Premium","E","VS1",62.2,58,921,4.5,4.47,2.79
0.39,"Very Good","I","VS1",63.1,58,921,4.68,4.61,2.93
0.39,"Premium","J","VVS1",62.5,58,921,4.67,4.61,2.9
0.39,"Premium","J","VVS1",62.8,58,921,4.66,4.61,2.91
0.33,"Fair","H","VVS2",65.1,59,922,4.4,4.32,2.84
0.53,"Very Good","I","SI1",59.7,63,923,5.22,5.3,3.14
0.35,"Ideal","E","VS2",61.9,54,923,4.53,4.58,2.82
0.35,"Ideal","G","VS1",61.1,56,923,4.55,4.58,2.79
0.35,"Ideal","F","VS1",61.4,55,923,4.54,4.58,2.8
0.45,"Ideal","H","SI1",61.6,56,923,4.94,4.96,3.05
0.36,"Good","E","VVS1",58.2,56,923,4.68,4.74,2.74
0.53,"Good","I","SI1",65.5,59,923,5.01,5.06,3.3
0.41,"Premium","G","SI1",59.1,58,923,4.88,4.83,2.87
0.41,"Premium","G","SI1",62.5,58,923,4.78,4.75,2.98
0.41,"Premium","G","SI1",62.5,57,923,4.72,4.69,2.94
0.41,"Premium","G","SI1",61.7,59,923,4.73,4.71,2.91
0.41,"Premium","G","SI1",60.3,59,923,4.79,4.76,2.88
0.41,"Premium","G","SI1",60.3,60,923,4.8,4.76,2.88
0.41,"Premium","G","SI1",61.3,58,923,4.8,4.76,2.93
0.41,"Premium","G","SI1",62.7,55,923,4.8,4.77,3
0.41,"Ideal","G","SI1",62.6,54,923,4.78,4.74,2.98
0.41,"Premium","G","SI1",61.5,59,923,4.78,4.75,2.93
0.41,"Premium","G","SI1",61.3,60,923,4.81,4.75,2.93
0.41,"Premium","G","SI1",61.4,60,923,4.82,4.75,2.94
0.41,"Premium","G","SI1",62.6,59,923,4.77,4.72,2.97
0.41,"Premium","G","SI1",62.7,58,923,4.74,4.7,2.96
0.41,"Ideal","G","SI1",62.9,56,923,4.75,4.7,2.97
0.45,"Fair","F","VS2",67,56,923,4.77,4.7,3.17
0.34,"Ideal","D","VS2",62.1,55,923,4.49,4.46,2.78
0.34,"Very Good","G","IF",61,56,924,4.5,4.54,2.76
0.31,"Ideal","G","IF",62.7,57,924,4.31,4.34,2.71
0.31,"Ideal","E","VVS1",61.8,56,924,4.34,4.36,2.69
0.31,"Premium","E","VVS1",61.3,58,924,4.36,4.39,2.68
0.31,"Very Good","G","IF",61.6,55,924,4.38,4.42,2.71
0.31,"Ideal","G","IF",61.7,56,924,4.34,4.38,2.69
0.31,"Ideal","E","VVS1",61,57,924,4.33,4.36,2.65
0.31,"Premium","G","IF",61.4,59,924,4.34,4.39,2.68
0.31,"Ideal","E","VVS1",61.7,56,924,4.33,4.36,2.68
0.31,"Good","G","IF",63.9,58,924,4.27,4.3,2.74
0.31,"Ideal","G","IF",61.9,56,924,4.36,4.39,2.71
0.31,"Premium","G","IF",61,59,924,4.33,4.36,2.65
0.31,"Very Good","G","IF",61.7,54,924,4.33,4.36,2.68
0.31,"Ideal","G","IF",61,56,924,4.37,4.39,2.67
0.31,"Ideal","G","IF",62.6,57,924,4.3,4.32,2.7
0.31,"Ideal","G","IF",61,56,924,4.37,4.38,2.67
0.31,"Premium","E","VVS1",61.5,58,924,4.35,4.37,2.68
0.31,"Ideal","G","IF",61.6,55,924,4.34,4.39,2.69
0.32,"Ideal","D","VVS1",62.1,54,924,4.4,4.43,2.74
0.38,"Ideal","E","VS1",61.8,54.7,924,4.66,4.68,2.89
0.38,"Ideal","E","VS1",61.6,56,924,4.65,4.7,2.88
0.52,"Ideal","J","SI2",61.6,55,924,5.16,5.19,3.19
0.4,"Premium","D","SI1",60.3,62,924,4.75,4.7,2.85
0.4,"Very Good","D","SI1",63.3,57,924,4.71,4.68,2.97
0.4,"Very Good","D","SI1",63.1,57,924,4.73,4.69,2.97
0.4,"Ideal","D","SI1",63,57,924,4.7,4.66,2.95
0.4,"Premium","D","SI1",63,57,924,4.7,4.66,2.95
0.4,"Good","D","SI1",63.6,57,924,4.7,4.67,2.98
0.4,"Very Good","D","SI1",63.1,61,924,4.71,4.67,2.96
0.4,"Very Good","D","SI1",63.5,55,924,4.72,4.67,2.98
0.4,"Premium","D","SI1",62.5,61,924,4.69,4.66,2.92
0.4,"Very Good","G","VVS2",61.6,58,925,4.73,4.78,2.93
0.4,"Very Good","E","VS2",64,52,925,4.66,4.69,2.99
0.37,"Very Good","E","VS1",62,56,925,4.59,4.63,2.86
0.37,"Very Good","E","VS1",60.2,56,925,4.68,4.71,2.83
0.5,"Good","D","SI2",63.7,60,925,5.09,5.02,3.22
0.33,"Ideal","G","IF",61,56,925,4.48,4.51,2.74
0.33,"Ideal","G","IF",61,57,925,4.45,4.48,2.72
0.33,"Ideal","G","IF",61.9,56,925,4.43,4.47,2.75
0.32,"Ideal","F","VVS1",62.3,56,926,4.35,4.38,2.72
0.32,"Premium","D","VVS2",61.5,60,926,4.37,4.41,2.7
0.32,"Ideal","F","VVS1",61.8,55,926,4.36,4.41,2.71
0.44,"Premium","I","VVS1",62.5,60,926,4.82,4.87,3.03
0.44,"Premium","I","VVS1",61.5,58,926,4.87,4.95,3.02
0.44,"Premium","F","VS2",62.2,58,926,4.83,4.88,3.02
0.32,"Very Good","F","VVS1",61.9,59,926,4.34,4.39,2.7
0.32,"Very Good","F","VVS1",62.7,60,926,4.32,4.35,2.72
0.32,"Ideal","F","VVS1",61.8,56,926,4.42,4.45,2.74
0.5,"Good","F","SI2",57.7,62,926,5.22,5.18,3
0.39,"Very Good","H","VVS1",61.5,56,926,4.7,4.73,2.9
0.32,"Ideal","F","VVS1",61.7,56,926,4.4,4.42,2.72
0.32,"Ideal","F","VVS1",62.1,56,926,4.39,4.43,2.74
0.32,"Premium","F","VVS1",61.3,58,926,4.37,4.4,2.69
0.32,"Ideal","F","VVS1",61.4,56,926,4.38,4.42,2.7
0.44,"Very Good","I","VVS1",60.8,57,926,4.88,4.93,2.98
0.4,"Ideal","E","VVS2",62.5,54,926,4.75,4.76,2.97
0.4,"Ideal","H","VS2",61.4,57,926,4.72,4.79,2.92
